request_id,app_id,point_x,point_y,entry_node,node_1,node_2,node_3,propagation_ms,processing_ms,latency_max_ms,slo_violation,total_ms,status
390,APP-TEL,20.248050,-6.945412,UAV-299,UAV-078,UAV-078,HAPS-002,2212.996341,144.375000,5000.000000,NO,2357.371341,OK
391,APP-TEL,20.754522,-7.869666,UAV-299,UAV-078,UAV-078,HAPS-002,2121.895230,144.375000,5000.000000,NO,2266.270230,OK
392,APP-TEL,19.832794,-6.796246,UAV-299,UAV-078,UAV-078,HAPS-002,2284.776850,144.375000,5000.000000,NO,2429.151850,OK
393,APP-TEL,21.398648,-6.817805,UAV-085,UAV-085,UAV-085,HAPS-002,894.849739,144.375000,5000.000000,NO,1039.224739,OK
394,APP-TEL,20.209218,-7.389623,UAV-299,UAV-078,UAV-078,HAPS-002,2272.173754,144.375000,5000.000000,NO,2416.548754,OK
395,APP-TEL,20.433133,-6.801072,UAV-299,UAV-078,UAV-078,HAPS-002,2216.454767,144.375000,5000.000000,NO,2360.829767,OK
396,APP-TEL,18.873760,-6.073420,UAV-079,UAV-079,UAV-079,HAPS-002,1530.100495,144.375000,5000.000000,NO,1674.475495,OK
397,APP-TEL,20.667105,-7.919420,UAV-299,UAV-078,UAV-078,HAPS-002,2446.844951,144.375000,5000.000000,NO,2591.219951,OK
398,APP-TEL,20.740912,-7.383618,UAV-299,UAV-078,UAV-078,HAPS-002,2248.246514,144.375000,5000.000000,NO,2392.621514,OK
399,APP-TEL,20.028060,-7.230699,UAV-299,UAV-078,UAV-078,HAPS-002,2324.087927,144.375000,5000.000000,NO,2468.462927,OK
400,APP-TEL,20.509069,-6.833974,UAV-299,UAV-078,UAV-078,HAPS-002,2132.548438,144.375000,5000.000000,NO,2276.923438,OK
401,APP-TEL,19.765746,-6.542227,UAV-299,UAV-078,UAV-078,HAPS-002,2120.850433,144.375000,5000.000000,NO,2265.225433,OK
402,APP-TEL,18.771113,-7.849858,UAV-078,UAV-078,UAV-078,HAPS-002,1962.894767,144.375000,5000.000000,NO,2107.269767,OK
403,APP-TEL,18.497341,-7.782694,UAV-078,UAV-078,UAV-078,HAPS-002,1794.492667,144.375000,5000.000000,NO,1938.867667,OK
404,APP-TEL,20.154711,-6.228348,UAV-079,UAV-079,UAV-079,HAPS-002,1535.842529,144.375000,5000.000000,NO,1680.217529,OK
405,APP-TEL,21.174006,-7.164882,UAV-085,UAV-085,UAV-085,HAPS-002,802.699207,144.375000,5000.000000,NO,947.074207,OK
406,APP-TEL,20.135168,-6.815093,UAV-299,UAV-078,UAV-078,HAPS-002,2197.600341,144.375000,5000.000000,NO,2341.975341,OK
407,APP-TEL,21.552043,-7.462931,UAV-085,UAV-085,UAV-085,HAPS-002,896.526499,144.375000,5000.000000,NO,1040.901499,OK
408,APP-TEL,21.560301,-7.190798,UAV-085,UAV-085,UAV-085,HAPS-002,867.826031,144.375000,5000.000000,NO,1012.201031,OK
409,APP-TEL,21.588257,-6.983489,UAV-085,UAV-085,UAV-085,HAPS-002,920.810434,144.375000,5000.000000,NO,1065.185434,OK
410,APP-TEL,18.738333,-6.946283,UAV-078,UAV-078,UAV-078,HAPS-002,1825.668460,144.375000,5000.000000,NO,1970.043460,OK
411,APP-TEL,20.180431,-7.564940,UAV-299,UAV-078,UAV-078,HAPS-002,2372.815349,144.375000,5000.000000,NO,2517.190349,OK
412,APP-TEL,18.759941,-6.178202,UAV-079,UAV-079,UAV-079,HAPS-002,1466.524218,144.375000,5000.000000,NO,1610.899218,OK
413,APP-TEL,20.599735,-7.993430,UAV-299,UAV-078,UAV-078,HAPS-002,2181.802637,144.375000,5000.000000,NO,2326.177637,OK
414,APP-TEL,19.144914,-7.175162,UAV-078,UAV-078,UAV-078,HAPS-002,1906.421188,144.375000,5000.000000,NO,2050.796188,OK
415,APP-TEL,18.813859,-7.532268,UAV-078,UAV-078,UAV-078,HAPS-002,1826.695459,144.375000,5000.000000,NO,1971.070459,OK
416,APP-TEL,20.233585,-6.883468,UAV-299,UAV-078,UAV-078,HAPS-002,2320.870584,144.375000,5000.000000,NO,2465.245584,OK
417,APP-TEL,18.136713,-7.650187,UAV-078,UAV-078,UAV-078,HAPS-002,1881.114637,144.375000,5000.000000,NO,2025.489637,OK
418,APP-TEL,21.655478,-7.052878,UAV-085,UAV-085,UAV-085,HAPS-002,916.169453,144.375000,5000.000000,NO,1060.544453,OK
419,APP-TEL,18.639457,-6.173293,UAV-294,UAV-293,UAV-072,HAPS-002,968.549977,144.375000,5000.000000,NO,1112.924977,OK
420,APP-TEL,19.669795,-6.925946,UAV-299,UAV-078,UAV-078,HAPS-002,2284.270094,144.375000,5000.000000,NO,2428.645094,OK
421,APP-TEL,19.315742,-6.731595,UAV-299,UAV-078,UAV-078,HAPS-002,2279.086805,144.375000,5000.000000,NO,2423.461805,OK
422,APP-TEL,18.735346,-7.103923,UAV-078,UAV-078,UAV-078,HAPS-002,1900.999042,144.375000,5000.000000,NO,2045.374042,OK
423,APP-TEL,21.095971,-6.819879,UAV-299,UAV-078,UAV-078,HAPS-002,2244.394264,144.375000,5000.000000,NO,2388.769264,OK
424,APP-TEL,21.256878,-7.171352,UAV-085,UAV-085,UAV-085,HAPS-002,982.001668,144.375000,5000.000000,NO,1126.376668,OK
425,APP-TEL,18.637164,-6.013202,UAV-294,UAV-293,UAV-072,HAPS-002,1011.379118,144.375000,5000.000000,NO,1155.754118,OK
426,APP-TEL,18.149628,-7.830696,UAV-078,UAV-078,UAV-078,HAPS-002,1898.389051,144.375000,5000.000000,NO,2042.764051,OK
427,APP-TEL,18.420773,-6.030947,UAV-294,UAV-293,UAV-072,HAPS-002,1023.296311,144.375000,5000.000000,NO,1167.671311,OK
428,APP-TEL,19.230282,-7.340547,UAV-078,UAV-078,UAV-078,HAPS-002,2001.887234,144.375000,5000.000000,NO,2146.262234,OK
429,APP-TEL,21.706673,-6.394031,UAV-086,UAV-077,HAPS-001,HAPS-002,504.929107,88.125000,5000.000000,NO,593.054107,OK
430,APP-TEL,20.444883,-6.699680,UAV-299,UAV-078,UAV-078,HAPS-002,2408.346875,144.375000,5000.000000,NO,2552.721875,OK
431,APP-TEL,19.438935,-7.050965,UAV-299,UAV-078,UAV-078,HAPS-002,2474.265644,144.375000,5000.000000,NO,2618.640644,OK
432,APP-TEL,21.725958,-7.512633,UAV-085,UAV-085,UAV-085,HAPS-002,878.049674,144.375000,5000.000000,NO,1022.424674,OK
433,APP-TEL,19.089435,-7.557143,UAV-078,UAV-078,UAV-078,HAPS-002,1956.987306,144.375000,5000.000000,NO,2101.362306,OK
434,APP-TEL,19.106300,-7.321602,UAV-078,UAV-078,UAV-078,HAPS-002,2030.802322,144.375000,5000.000000,NO,2175.177322,OK
435,APP-TEL,19.759247,-7.375891,UAV-299,UAV-078,UAV-078,HAPS-002,2518.020493,144.375000,5000.000000,NO,2662.395493,OK
436,APP-TEL,18.522108,-7.466042,UAV-078,UAV-078,UAV-078,HAPS-002,1870.521143,144.375000,5000.000000,NO,2014.896143,OK
437,APP-TEL,19.917555,-6.965928,UAV-299,UAV-078,UAV-078,HAPS-002,2307.083691,144.375000,5000.000000,NO,2451.458691,OK
438,APP-TEL,18.433706,-7.993265,UAV-078,UAV-078,UAV-078,HAPS-002,1857.646258,144.375000,5000.000000,NO,2002.021258,OK
439,APP-TEL,21.169170,-6.014325,UAV-079,UAV-079,UAV-079,HAPS-002,1508.860745,144.375000,5000.000000,NO,1653.235745,OK
440,APP-TEL,21.567737,-6.902154,UAV-085,UAV-085,UAV-085,HAPS-002,919.975851,144.375000,5000.000000,NO,1064.350851,OK
441,APP-TEL,21.412865,-6.770562,UAV-085,UAV-085,UAV-085,HAPS-002,960.832835,144.375000,5000.000000,NO,1105.207835,OK
442,APP-TEL,20.498582,-7.586750,UAV-299,UAV-078,UAV-078,HAPS-002,2286.356550,144.375000,5000.000000,NO,2430.731550,OK
443,APP-TEL,19.163725,-7.282069,UAV-078,UAV-078,UAV-078,HAPS-002,1936.076342,144.375000,5000.000000,NO,2080.451342,OK
444,APP-TEL,20.085709,-7.575623,UAV-299,UAV-078,UAV-078,HAPS-002,2442.162453,144.375000,5000.000000,NO,2586.537453,OK
445,APP-TEL,18.012737,-7.318237,UAV-293,UAV-293,UAV-072,HAPS-002,760.590106,144.375000,5000.000000,NO,904.965106,OK
446,APP-TEL,21.826396,-7.432302,UAV-085,UAV-085,UAV-085,HAPS-002,1011.817555,144.375000,5000.000000,NO,1156.192555,OK
447,APP-TEL,19.632081,-6.052432,UAV-079,UAV-079,UAV-079,HAPS-002,1596.768643,144.375000,5000.000000,NO,1741.143643,OK
448,APP-TEL,21.218024,-7.670952,UAV-085,UAV-085,UAV-085,HAPS-002,936.080028,144.375000,5000.000000,NO,1080.455028,OK
449,APP-TEL,18.851689,-6.481706,UAV-079,UAV-079,UAV-079,HAPS-002,1583.530795,144.375000,5000.000000,NO,1727.905795,OK
450,APP-TEL,21.168346,-7.474285,UAV-085,UAV-085,UAV-085,HAPS-002,959.559714,144.375000,5000.000000,NO,1103.934714,OK
451,APP-TEL,18.777425,-6.257854,UAV-079,UAV-079,UAV-079,HAPS-002,1644.300098,144.375000,5000.000000,NO,1788.675098,OK
452,APP-TEL,19.508667,-7.899642,UAV-078,UAV-078,UAV-078,HAPS-002,2020.536816,144.375000,5000.000000,NO,2164.911816,OK
453,APP-TEL,20.070113,-7.927605,UAV-299,UAV-078,UAV-078,HAPS-002,2596.882298,144.375000,5000.000000,NO,2741.257298,OK
454,APP-TEL,19.040404,-7.789404,UAV-078,UAV-078,UAV-078,HAPS-002,2137.394031,144.375000,5000.000000,NO,2281.769031,OK
455,APP-TEL,21.463776,-7.683669,UAV-085,UAV-085,UAV-085,HAPS-002,1000.009944,144.375000,5000.000000,NO,1144.384944,OK
456,APP-TEL,21.775014,-7.859689,UAV-085,UAV-085,UAV-085,HAPS-002,996.852658,144.375000,5000.000000,NO,1141.227658,OK
457,APP-TEL,20.426635,-6.806866,UAV-299,UAV-078,UAV-078,HAPS-002,2458.468286,144.375000,5000.000000,NO,2602.843286,OK
458,APP-TEL,19.940454,-6.122926,UAV-079,UAV-079,UAV-079,HAPS-002,1580.881088,144.375000,5000.000000,NO,1725.256088,OK
459,APP-TEL,19.768242,-7.852598,UAV-078,UAV-078,UAV-078,HAPS-002,1901.460307,144.375000,5000.000000,NO,2045.835307,OK
460,APP-TEL,19.933102,-7.240709,UAV-299,UAV-078,UAV-078,HAPS-002,2377.314079,144.375000,5000.000000,NO,2521.689079,OK
461,APP-TEL,21.808657,-7.457380,UAV-085,UAV-085,UAV-085,HAPS-002,993.977638,144.375000,5000.000000,NO,1138.352638,OK
462,APP-TEL,19.806206,-6.036389,UAV-079,UAV-079,UAV-079,HAPS-002,1552.910754,144.375000,5000.000000,NO,1697.285754,OK
463,APP-TEL,20.152373,-6.750841,UAV-299,UAV-078,UAV-078,HAPS-002,2534.668359,144.375000,5000.000000,NO,2679.043359,OK
464,APP-TEL,20.352022,-7.192635,UAV-299,UAV-078,UAV-078,HAPS-002,2325.537842,144.375000,5000.000000,NO,2469.912842,OK
465,APP-TEL,19.705734,-6.987584,UAV-299,UAV-078,UAV-078,HAPS-002,2421.389656,144.375000,5000.000000,NO,2565.764656,OK
466,APP-TEL,20.259380,-7.842560,UAV-299,UAV-078,UAV-078,HAPS-002,2272.224883,144.375000,5000.000000,NO,2416.599883,OK
467,APP-TEL,20.492894,-6.780190,UAV-299,UAV-078,UAV-078,HAPS-002,2405.813493,144.375000,5000.000000,NO,2550.188493,OK
468,APP-TEL,19.449205,-7.454611,UAV-078,UAV-078,UAV-078,HAPS-002,1900.785653,144.375000,5000.000000,NO,2045.160653,OK
469,APP-TEL,20.596918,-6.900785,UAV-299,UAV-078,UAV-078,HAPS-002,2364.628606,144.375000,5000.000000,NO,2509.003606,OK
470,APP-TEL,21.726315,-7.236340,UAV-085,UAV-085,UAV-085,HAPS-002,1039.746608,144.375000,5000.000000,NO,1184.121608,OK
471,APP-TEL,19.655620,-6.100719,UAV-079,UAV-079,UAV-079,HAPS-002,1593.239913,144.375000,5000.000000,NO,1737.614913,OK
472,APP-TEL,19.921235,-7.999151,UAV-078,UAV-078,UAV-078,HAPS-002,2082.363800,144.375000,5000.000000,NO,2226.738800,OK
473,APP-TEL,21.210654,-6.744154,UAV-299,UAV-078,UAV-078,HAPS-002,2619.074655,144.375000,5000.000000,NO,2763.449655,OK
474,APP-TEL,19.912575,-6.456867,UAV-079,UAV-079,UAV-079,HAPS-002,1582.874788,144.375000,5000.000000,NO,1727.249788,OK
475,APP-TEL,18.268195,-7.193490,UAV-078,UAV-078,UAV-078,HAPS-002,2096.394130,144.375000,5000.000000,NO,2240.769130,OK
476,APP-TEL,18.929730,-7.547074,UAV-078,UAV-078,UAV-078,HAPS-002,2084.957936,144.375000,5000.000000,NO,2229.332936,OK
477,APP-TEL,21.197490,-7.740349,UAV-085,UAV-085,UAV-085,HAPS-002,931.926469,144.375000,5000.000000,NO,1076.301469,OK
478,APP-TEL,21.236641,-7.446390,UAV-085,UAV-085,UAV-085,HAPS-002,978.043695,144.375000,5000.000000,NO,1122.418695,OK
479,APP-TEL,18.993776,-7.486585,UAV-078,UAV-078,UAV-078,HAPS-002,1965.612733,144.375000,5000.000000,NO,2109.987733,OK
480,APP-TEL,21.620217,-6.695701,UAV-085,UAV-085,UAV-085,HAPS-002,1072.379436,144.375000,5000.000000,NO,1216.754436,OK
481,APP-TEL,18.654080,-7.981696,UAV-078,UAV-078,UAV-078,HAPS-002,1907.689215,144.375000,5000.000000,NO,2052.064215,OK
482,APP-TEL,18.103533,-6.734031,UAV-293,UAV-293,UAV-072,HAPS-002,756.270778,144.375000,5000.000000,NO,900.645778,OK
483,APP-TEL,21.506218,-7.623713,UAV-085,UAV-085,UAV-085,HAPS-002,955.041850,144.375000,5000.000000,NO,1099.416850,OK
484,APP-TEL,21.711408,-6.725471,UAV-085,UAV-085,UAV-085,HAPS-002,991.392097,144.375000,5000.000000,NO,1135.767097,OK
485,APP-TEL,21.382424,-6.696692,UAV-299,UAV-078,UAV-078,HAPS-002,2585.191267,144.375000,5000.000000,NO,2729.566267,OK
486,APP-TEL,21.217311,-7.547600,UAV-085,UAV-085,UAV-085,HAPS-002,988.248119,144.375000,5000.000000,NO,1132.623119,OK
487,APP-TEL,19.071004,-6.406951,UAV-079,UAV-079,UAV-079,HAPS-002,1668.299598,144.375000,5000.000000,NO,1812.674598,OK
488,APP-TEL,21.536934,-6.317535,UAV-086,UAV-204,HAPS-001,HAPS-002,527.673876,88.125000,5000.000000,NO,615.798876,OK
489,APP-TEL,20.138539,-7.874008,UAV-299,UAV-078,UAV-078,HAPS-002,2385.738728,144.375000,5000.000000,NO,2530.113728,OK
490,APP-TEL,21.305537,-7.576099,UAV-085,UAV-085,UAV-085,HAPS-002,1070.741319,144.375000,5000.000000,NO,1215.116319,OK
491,APP-TEL,18.509898,-6.681820,UAV-078,UAV-078,UAV-078,HAPS-002,2099.669212,144.375000,5000.000000,NO,2244.044212,OK
492,APP-TEL,19.742373,-7.394570,UAV-299,UAV-078,UAV-078,HAPS-002,2595.609443,144.375000,5000.000000,NO,2739.984443,OK
493,APP-TEL,20.040541,-6.796770,UAV-299,UAV-078,UAV-078,HAPS-002,2572.043007,144.375000,5000.000000,NO,2716.418007,OK
494,APP-TEL,19.048596,-7.639664,UAV-078,UAV-078,UAV-078,HAPS-002,2155.335537,144.375000,5000.000000,NO,2299.710537,OK
495,APP-TEL,21.224414,-6.706961,UAV-299,UAV-078,UAV-078,HAPS-002,2654.299541,144.375000,5000.000000,NO,2798.674541,OK
496,APP-TEL,19.134902,-6.576789,UAV-299,UAV-078,UAV-078,HAPS-002,2648.488967,144.375000,5000.000000,NO,2792.863967,OK
497,APP-TEL,19.092836,-7.823580,UAV-078,UAV-078,UAV-078,HAPS-002,2250.107788,144.375000,5000.000000,NO,2394.482788,OK
498,APP-TEL,19.041746,-6.483576,UAV-079,UAV-079,UAV-079,HAPS-002,1551.718386,144.375000,5000.000000,NO,1696.093386,OK
499,APP-TEL,20.467289,-6.676255,UAV-299,UAV-078,UAV-078,HAPS-002,2513.446492,144.375000,5000.000000,NO,2657.821492,OK
500,APP-TEL,18.874099,-7.120742,UAV-078,UAV-078,UAV-078,HAPS-002,2012.624477,144.375000,5000.000000,NO,2156.999477,OK
501,APP-TEL,21.863682,-6.808133,UAV-085,UAV-085,UAV-085,HAPS-002,1084.792624,144.375000,5000.000000,NO,1229.167624,OK
502,APP-TEL,18.067460,-6.831086,UAV-293,UAV-293,UAV-072,HAPS-002,736.921995,144.375000,5000.000000,NO,881.296995,OK
503,APP-TEL,21.823351,-6.879598,UAV-085,UAV-085,UAV-085,HAPS-002,984.240974,144.375000,5000.000000,NO,1128.615974,OK
504,APP-TEL,21.036024,-6.731963,UAV-299,UAV-079,UAV-079,HAPS-002,2350.620877,144.375000,5000.000000,NO,2494.995877,OK
505,APP-TEL,21.574425,-6.637287,UAV-085,UAV-085,UAV-085,HAPS-002,1172.865470,144.375000,5000.000000,NO,1317.240470,OK
506,APP-TEL,21.552452,-7.396933,UAV-085,UAV-085,UAV-085,HAPS-002,1130.585483,144.375000,5000.000000,NO,1274.960483,OK
507,APP-TEL,21.936823,-7.541127,UAV-085,UAV-085,UAV-085,HAPS-002,1046.149374,144.375000,5000.000000,NO,1190.524374,OK
508,APP-TEL,21.884370,-6.990832,UAV-085,UAV-085,UAV-085,HAPS-002,1164.658232,144.375000,5000.000000,NO,1309.033232,OK
509,APP-TEL,21.421489,-6.642294,UAV-299,UAV-078,UAV-078,HAPS-002,2538.846105,144.375000,5000.000000,NO,2683.221105,OK
510,APP-TEL,18.794307,-6.635763,UAV-299,UAV-079,UAV-079,HAPS-002,2293.467926,144.375000,5000.000000,NO,2437.842926,OK
511,APP-TEL,20.721656,-7.415179,UAV-299,UAV-078,UAV-078,HAPS-002,2674.129169,144.375000,5000.000000,NO,2818.504169,OK
512,APP-TEL,19.678220,-6.661371,UAV-299,UAV-079,UAV-079,HAPS-002,2431.777082,144.375000,5000.000000,NO,2576.152082,OK
513,APP-TEL,21.757175,-6.385533,UAV-086,UAV-077,HAPS-001,HAPS-002,543.905995,88.125000,5000.000000,NO,632.030995,OK
514,APP-TEL,18.127457,-7.735685,UAV-078,UAV-078,UAV-078,HAPS-002,1983.866884,144.375000,5000.000000,NO,2128.241884,OK
515,APP-TEL,20.341681,-7.906008,UAV-299,UAV-078,UAV-078,HAPS-002,2639.128879,144.375000,5000.000000,NO,2783.503879,OK
516,APP-TEL,19.005583,-6.008778,UAV-079,UAV-079,UAV-079,HAPS-002,1587.494400,144.375000,5000.000000,NO,1731.869400,OK
517,APP-TEL,19.075664,-6.635866,UAV-299,UAV-079,UAV-079,HAPS-002,2369.211159,144.375000,5000.000000,NO,2513.586159,OK
518,APP-TEL,18.001665,-7.864865,UAV-078,UAV-078,UAV-078,HAPS-002,2237.519553,144.375000,5000.000000,NO,2381.894553,OK
519,APP-TEL,18.288058,-7.210430,UAV-078,UAV-078,UAV-078,HAPS-002,2220.057061,144.375000,5000.000000,NO,2364.432061,OK
520,APP-TEL,19.569226,-6.675426,UAV-299,UAV-078,UAV-078,HAPS-002,2509.067279,144.375000,5000.000000,NO,2653.442279,OK
521,APP-TEL,19.366606,-7.266662,UAV-299,UAV-079,UAV-079,HAPS-002,2295.595050,144.375000,5000.000000,NO,2439.970050,OK
522,APP-TEL,21.004452,-7.977127,UAV-085,UAV-085,UAV-085,HAPS-002,1103.319475,144.375000,5000.000000,NO,1247.694475,OK
523,APP-TEL,18.633352,-6.862519,UAV-078,UAV-078,UAV-078,HAPS-002,2099.028393,144.375000,5000.000000,NO,2243.403393,OK
524,APP-TEL,20.845368,-7.464416,UAV-299,UAV-078,UAV-078,HAPS-002,2544.998841,144.375000,5000.000000,NO,2689.373841,OK
525,APP-TEL,18.385691,-7.018529,UAV-078,UAV-078,UAV-078,HAPS-002,2166.861699,144.375000,5000.000000,NO,2311.236699,OK
526,APP-TEL,18.462725,-7.238440,UAV-078,UAV-078,UAV-078,HAPS-002,2182.145027,144.375000,5000.000000,NO,2326.520027,OK
527,APP-TEL,20.126536,-6.762883,UAV-299,UAV-079,UAV-079,HAPS-002,2133.515925,144.375000,5000.000000,NO,2277.890925,OK
528,APP-TEL,20.015131,-7.485572,UAV-299,UAV-078,UAV-078,HAPS-002,2427.108330,144.375000,5000.000000,NO,2571.483330,OK
529,APP-TEL,18.243813,-7.310310,UAV-078,UAV-078,UAV-078,HAPS-002,2109.092855,144.375000,5000.000000,NO,2253.467855,OK
530,APP-TEL,19.818171,-7.270680,UAV-299,UAV-079,UAV-079,HAPS-002,2329.458261,144.375000,5000.000000,NO,2473.833261,OK
531,APP-TEL,19.280800,-6.821859,UAV-299,UAV-078,UAV-078,HAPS-002,2505.356455,144.375000,5000.000000,NO,2649.731455,OK
532,APP-TEL,21.273359,-6.478097,UAV-079,UAV-079,UAV-079,HAPS-002,1731.785366,144.375000,5000.000000,NO,1876.160366,OK
533,APP-TEL,20.159736,-6.293790,UAV-079,UAV-079,UAV-079,HAPS-002,1516.481577,144.375000,5000.000000,NO,1660.856577,OK
534,APP-TEL,19.058257,-7.575933,UAV-078,UAV-078,UAV-078,HAPS-002,2306.720510,144.375000,5000.000000,NO,2451.095510,OK
535,APP-TEL,18.615659,-6.094078,UAV-294,UAV-295,HAPS-001,HAPS-002,905.367249,88.125000,5000.000000,NO,993.492249,OK
536,APP-TEL,21.219774,-6.420196,UAV-079,UAV-079,UAV-079,HAPS-002,1541.573261,144.375000,5000.000000,NO,1685.948261,OK
537,APP-TEL,18.564255,-6.027585,UAV-294,UAV-293,UAV-072,HAPS-002,1069.009061,144.375000,5000.000000,NO,1213.384061,OK
538,APP-TEL,18.701114,-7.223420,UAV-078,UAV-078,UAV-078,HAPS-002,2139.690392,144.375000,5000.000000,NO,2284.065392,OK
539,APP-TEL,21.672099,-6.893221,UAV-085,UAV-085,UAV-085,HAPS-002,1089.516803,144.375000,5000.000000,NO,1233.891803,OK
540,APP-TEL,19.716953,-6.610720,UAV-299,UAV-079,UAV-079,HAPS-002,2368.723033,144.375000,5000.000000,NO,2513.098033,OK
541,APP-TEL,19.591231,-7.362881,UAV-299,UAV-078,UAV-078,HAPS-002,2434.369918,144.375000,5000.000000,NO,2578.744918,OK
542,APP-TEL,19.618676,-7.788594,UAV-078,UAV-078,UAV-078,HAPS-002,2345.114525,144.375000,5000.000000,NO,2489.489525,OK
543,APP-TEL,21.601204,-6.051648,UAV-086,UAV-204,HAPS-001,HAPS-002,562.902580,88.125000,5000.000000,NO,651.027580,OK
544,APP-TEL,19.806398,-7.854617,UAV-078,UAV-078,UAV-078,HAPS-002,2204.076262,144.375000,5000.000000,NO,2348.451262,OK
545,APP-TEL,21.968394,-6.337064,UAV-086,UAV-077,HAPS-001,HAPS-002,585.995762,88.125000,5000.000000,NO,674.120762,OK
546,APP-TEL,20.277087,-7.617139,UAV-299,UAV-079,UAV-079,HAPS-002,2337.813699,144.375000,5000.000000,NO,2482.188699,OK
547,APP-TEL,20.331766,-6.860716,UAV-299,UAV-078,UAV-078,HAPS-002,2659.370344,144.375000,5000.000000,NO,2803.745344,OK
548,APP-TEL,19.552117,-6.198978,UAV-079,UAV-079,UAV-079,HAPS-002,1699.584172,144.375000,5000.000000,NO,1843.959172,OK
549,APP-TEL,18.120529,-7.469923,UAV-078,UAV-078,UAV-078,HAPS-002,2139.674021,144.375000,5000.000000,NO,2284.049021,OK
550,APP-TEL,20.584370,-7.846648,UAV-299,UAV-079,UAV-079,HAPS-002,2502.330341,144.375000,5000.000000,NO,2646.705341,OK
551,APP-TEL,18.890000,-7.552807,UAV-078,UAV-078,UAV-078,HAPS-002,2195.021563,144.375000,5000.000000,NO,2339.396563,OK
552,APP-TEL,18.365859,-6.722734,UAV-293,UAV-293,UAV-072,HAPS-002,832.553074,144.375000,5000.000000,NO,976.928074,OK
553,APP-TEL,21.111100,-6.452875,UAV-079,UAV-079,UAV-079,HAPS-002,1699.499406,144.375000,5000.000000,NO,1843.874406,OK
554,APP-TEL,21.606063,-7.965383,UAV-085,UAV-085,UAV-085,HAPS-002,1107.740763,144.375000,5000.000000,NO,1252.115763,OK
555,APP-TEL,18.214278,-6.343321,UAV-072,UAV-293,UAV-072,HAPS-002,950.563713,144.375000,5000.000000,NO,1094.938713,OK
556,APP-TEL,20.087901,-7.473883,UAV-299,UAV-078,UAV-078,HAPS-002,2590.938412,144.375000,5000.000000,NO,2735.313412,OK
557,APP-TEL,21.984993,-6.955397,UAV-085,UAV-085,UAV-085,HAPS-002,1132.685362,144.375000,5000.000000,NO,1277.060362,OK
558,APP-TEL,21.608435,-7.478822,UAV-085,UAV-085,UAV-085,HAPS-002,1146.414787,144.375000,5000.000000,NO,1290.789787,OK
559,APP-TEL,18.082362,-7.185848,UAV-293,UAV-293,UAV-072,HAPS-002,786.461844,144.375000,5000.000000,NO,930.836844,OK
560,APP-TEL,20.089967,-7.951638,UAV-299,UAV-079,UAV-079,HAPS-002,2328.019247,144.375000,5000.000000,NO,2472.394247,OK
561,APP-TEL,20.838228,-7.918971,UAV-085,UAV-085,UAV-085,HAPS-002,1097.476287,144.375000,5000.000000,NO,1241.851287,OK
562,APP-TEL,18.892980,-6.276897,UAV-079,UAV-079,UAV-079,HAPS-002,1765.404645,144.375000,5000.000000,NO,1909.779645,OK
563,APP-TEL,19.573396,-7.195146,UAV-299,UAV-078,UAV-078,HAPS-002,2702.863823,144.375000,5000.000000,NO,2847.238823,OK
564,APP-TEL,21.680112,-7.064777,UAV-085,UAV-085,UAV-085,HAPS-002,1138.541768,144.375000,5000.000000,NO,1282.916768,OK
565,APP-TEL,21.193107,-6.119839,UAV-079,UAV-079,UAV-079,HAPS-002,1640.889547,144.375000,5000.000000,NO,1785.264547,OK
566,APP-TEL,20.750696,-7.712835,UAV-299,UAV-079,UAV-079,HAPS-002,2314.515422,144.375000,5000.000000,NO,2458.890422,OK
567,APP-TEL,20.502465,-7.291106,UAV-299,UAV-078,UAV-078,HAPS-002,2533.974249,144.375000,5000.000000,NO,2678.349249,OK
568,APP-TEL,19.249613,-7.080743,UAV-299,UAV-079,UAV-079,HAPS-002,2286.900928,144.375000,5000.000000,NO,2431.275928,OK
569,APP-TEL,20.143100,-7.530254,UAV-299,UAV-078,UAV-078,HAPS-002,2803.675669,144.375000,5000.000000,NO,2948.050669,OK
570,APP-TEL,19.449231,-7.426125,UAV-299,UAV-079,UAV-079,HAPS-002,2273.190058,144.375000,5000.000000,NO,2417.565058,OK
571,APP-TEL,19.458356,-7.503363,UAV-078,UAV-078,UAV-078,HAPS-002,2099.209083,144.375000,5000.000000,NO,2243.584083,OK
572,APP-TEL,18.412806,-6.468733,UAV-072,UAV-293,UAV-072,HAPS-002,980.656223,144.375000,5000.000000,NO,1125.031223,OK
573,APP-TEL,20.563517,-6.638973,UAV-299,UAV-078,UAV-078,HAPS-002,2657.333519,144.375000,5000.000000,NO,2801.708519,OK
574,APP-TEL,20.079110,-7.436538,UAV-299,UAV-079,UAV-079,HAPS-002,2346.009902,144.375000,5000.000000,NO,2490.384902,OK
575,APP-TEL,19.769767,-7.020324,UAV-299,UAV-078,UAV-078,HAPS-002,2705.066543,144.375000,5000.000000,NO,2849.441543,OK
576,APP-TEL,18.017979,-6.818713,UAV-293,UAV-293,UAV-072,HAPS-002,843.362484,144.375000,5000.000000,NO,987.737484,OK
577,APP-TEL,18.007967,-7.615402,UAV-078,UAV-078,UAV-078,HAPS-002,2192.974805,144.375000,5000.000000,NO,2337.349805,OK
